BARCODE,AVAILABILITY,LOCATION,LOCATION 2,FRAME NO.,PKEY,MANUFACTURER,MODEL,SIZE,F COLOUR,F GROUP,SUPPLIER,DISPLAY STOCK,QUANTITY,F TYPE,SUPBARCODE,ISTOCKCODE,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,REORDATE,REORDER,REORDER QTY,RRP,EXLISTPR,LIST PRICE,EXCOSTPR,COST PRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,EXDPRECOST,DPRECOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTY ON ORDER,QTY ON APPRO,RELEASE,AVAIL FROM,AVAIL TILL,FRANGE,SRV CHARGE,EXLIST SRV,LIST SRV,EXRRP SRV,RRP SRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PS CREATED,PS UPDATE AT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUP STATUS,LLAB ORDER,LDOWNLOAD,UUID,NOTE,PHOTO,BARCODE_CLEAN
10110,,OPT,,OPQ001259,188589,Stepper,SI-30213,56-12,F880,F,OPQ,,1,LS,,,135.0,38,56.0,,,/  /,0.0,0.0,280,99.5,109.45,89.55,98.51,89.55,98.51,89.55,98.51,0.0,0.0,0.0,0.0,0.0,/  /,45218,45001.0,45299.0,/  /,0.0,,,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45218.56885,,/  /       :  :,,,,,,F,F,,,,10110.0
10111,,OPT,,OPQ001260,188590,STEPPER,STS-30070,52-15,F590,F,OPQ,,1,LS,,,140.0,39,55.0,,,/  /,0.0,0.0,290,95.0,104.5,85.5,94.05,85.5,94.05,85.5,94.05,0.0,0.0,0.0,0.0,0.0,/  /,45005,45001.0,45448.0,/  /,0.0,,493835.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45005.41748,,/  /       :  :,,,,,,F,F,,,,10111.0
10113,,OPT,,OPQ001262,188592,CONVERTIBLES,92014,51-16,B,F,OPQ,,1,LM,,,140.0,37,52.0,,,/  /,0.0,0.0,350,139.95,153.95,125.96,138.56,125.96,138.56,125.96,138.56,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45001.0,45001.0,/  /,0.0,,486705.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10113.0
10115,,OPT,,OPQ001264,188594,CONVERTIBLES,91009,53-16,A,F,OPQ,,1,LS,,,140.0,39,53.0,,,/  /,0.0,0.0,350,139.95,153.95,125.96,138.56,125.96,138.56,125.96,138.56,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45001.0,45001.0,/  /,0.0,,486705.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10115.0
10118,,OPT,,AUS000765,188791,CLARITY,2104,51-15,C1,F,AUS,,1,GS,,,135.0,35,53.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45008.0,45008.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10118.0
10119,,OPT,,OPQ001266,188938,Stepper,SI-50234,52-16,Fo88,F,OPQ,,1,LN,,,130.0,38,54.0,,,/  /,0.0,0.0,290,119.95,131.95,107.96,118.76,107.96,118.76,107.96,118.76,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45014.0,45644.0,/  /,0.0,,,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10119.0
10120,,OPT,,37,189298,Apollo,9924,56-17,C2,F,,,-8,MS,,,140.0,36,58.0,,,/  /,0.0,0.0,80,17.11,18.82,17.11,18.82,17.11,18.82,17.11,18.82,0.0,0.0,0.0,0.0,0.0,45421,45421,45029.0,45321.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45421.69007,,/  /       :  :,,,,,,F,F,,,,10120.0
10125,,OPT,,AUS000770,189550,CASA,113,50-16,C4,,AUS,,1,US,,,135.0,33,52.0,,,/  /,0.0,0.0,120,13.0,14.3,13.0,14.3,13.0,14.3,13.0,14.3,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45042.0,45042.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10125.0
10126,,OPT,,OPQ001267,189686,Stepper,SI-20135,54-15,F200,F,OPQ,,2,MS,,,140.0,40,56.0,,,/  /,0.0,0.0,290,99.5,109.45,89.56,98.52,89.56,98.52,89.56,98.52,0.0,0.0,0.0,0.0,0.0,/  /,45250,45048.0,45448.0,/  /,0.0,,493835.0,9.99,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45250.44539,,/  /       :  :,,,,,,F,F,,,,10126.0
10130,,OPT,,AUS000755,188103,CLARITY,1352,48-16,C3,F,AUS,,1,GS,,,135.0,50,,,,/  /,0.0,0.0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0.0,0.0,0.0,0.0,0.0,44987,45146,44987.0,45796.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45146.64926,,/  /       :  :,,,,,,F,F,,,,10130.0
10133,,OPT,,AUS000756,188106,CLARITY,1352,46-16,C2,F,AUS,,1,GS,,,135.0,34,50.0,,,/  /,0.0,0.0,120,10.75,11.83,10.75,11.83,10.75,11.83,10.75,11.83,0.0,0.0,0.0,0.0,0.0,/  /,44987,44987.0,45049.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44987.64407,,/  /       :  :,,,,,,F,F,,,,10133.0
10134,,OPT,,AUS000775,189771,CLARITY,1554,48-16,C1,F,AUS,,1,MS,,,130.0,34,52.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,10.75,11.83,9.75,10.73,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45049.0,45049.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10134.0
10137,,OPT,,AUS000778,189774,CLARITY,4830,56-17,C5,F,AUS,,1,MM,,,142.0,43,63.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45049.0,45049.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10137.0
10138,,OPT,,AUS000779,189776,CLARITY,4830,56-17,C1,F,AUS,,1,MM,,,142.0,43,63.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45049.0,45049.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10138.0
10139,,OPT,,AUS000780,189777,CASA,290,48-17,C5,,AUS,,1,US,,,140.0,41,49.0,,,/  /,0.0,0.0,120,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,/  /,45391,45049.0,45092.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45391.62464,,/  /       :  :,,,,,,F,F,,,,10139.0
10141,,OPT,,AUS000782,189779,CASA,250,54-17,C5,,AUS,,1,MM,,,140.0,37,58.0,,,/  /,0.0,0.0,120,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45049.0,45049.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10141.0
10146,,OPT,,AUS000787,189784,CASA,290,48-17,C1,,AUS,,1,US,,,140.0,41,49.0,,,/  /,0.0,0.0,120,10.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45049.0,45049.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10146.0
10147,,OPT,,AUS000788,189788,CLARITY MILAN,4779,55-15,C2,F,AUS,,1,LM,,,140.0,40,55.0,,,/  /,0.0,0.0,120,9.75,10.73,9.75,10.73,9.75,10.73,9.75,10.73,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45049.0,45049.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10147.0
10148,,OPT,,AVI000088,190173,Nano,CAMPER 3.0,46-14,3041746,F,AVI,,1,BS,,,135.0,31,46.0,,,/  /,0.0,0.0,179,65.0,71.5,65.0,71.5,65.0,71.5,65.0,71.5,0.0,0.0,0.0,0.0,0.0,/  /,45188,45062.0,45232.0,/  /,0.0,,418863.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45188.54156,,/  /       :  :,,,,,,F,F,,,,10148.0
10154,,OPT,,AVI000094,190443,Nano,SLEEK ARCADE,50-15,3110650,F,AVI,,1,BS,,,133.0,33,51.0,,,/  /,0.0,0.0,179,65.0,71.5,65.0,71.5,65.0,71.5,65.0,71.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45070.0,45070.0,/  /,0.0,,409786.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10154.0
10155,,OPT,,AVI000095,190444,Nano,FANGAME,50-15,3030350,F,AVI,,1,BS,,,133.0,32,52.0,,,/  /,0.0,0.0,179,65.0,71.5,65.0,71.5,65.0,71.5,65.0,71.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45070.0,45070.0,/  /,0.0,,409786.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10155.0
10163,,OPT,,MAU000143,186055,ZEAL,RED  CLIFF,65-18,12040,F,MAU,,1,MS,,,126.0,43,71.0,,,/  /,0.0,0.0,176,80.0,88.0,80.0,88.0,80.0,88.0,80.0,88.0,0.0,0.0,0.0,0.0,0.0,44900,45203,44900.0,45243.0,/  /,0.0,,9111146870.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,44900.4724,,/  /       :  :,,,,,,F,F,,,,10163.0
10164,,OPT,,MAU000153,190865,ZEAL,HAWKER,59-14,12719,F,MAU,,1,MS,,,145.0,48,63.0,,,/  /,0.0,0.0,198,115.0,126.5,115.0,126.5,115.0,126.5,115.0,126.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45092.0,45092.0,/  /,0.0,,9110326679.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10164.0
10165,,OPT,,MAU000154,190866,ZEAL,SKYWAY,51-15,12723,F,MAU,,1,MS,,,145.0,47,58.0,,,/  /,0.0,0.0,198,115.0,126.5,115.0,126.5,115.0,126.5,115.0,126.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45092.0,45092.0,/  /,0.0,,9110326679.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10165.0
10166,,OPT,,C&C000035,190906,RESERVE,6700,57-17,C8,,C&C,,1,MS,,,142.0,38,59.0,,,/  /,0.0,0.0,230,69.0,75.9,65.55,72.11,65.55,72.11,65.55,72.11,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45103.0,45103.0,/  /,0.0,,59212.0,4.99,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10166.0
10167,,OPT,,C&C000036,190907,RESERVE,8229,54-21,C1,,C&C,,1,MM,,,145.0,32,56.0,,,/  /,0.0,0.0,230,69.0,75.9,65.56,72.12,65.56,72.12,65.56,72.12,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45103.0,45103.0,/  /,0.0,,59212.0,4.98,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10167.0
10170,,OPT,,C&C000039,190911,RESERVE,8300,55-19,C2,,C&C,,1,MM,,,140.0,37,58.0,,,/  /,0.0,0.0,230,69.0,75.9,65.55,72.11,65.55,72.11,65.55,72.11,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45103.0,45103.0,/  /,0.0,,59212.0,4.99,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10170.0
10172,,OPT,,C&C000041,190913,RESERVE,6718,55-16,C6,,C&C,,1,MS,,,140.0,40,57.0,,,/  /,0.0,0.0,230,69.0,75.9,34.5,37.95,34.5,37.95,34.5,37.95,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45103.0,45103.0,/  /,0.0,,59212.0,50.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10172.0
10174,,OPT,,C&C000043,190915,HYLANDER,CRAIG,49-18,CRY,,C&C,,1,MS,,,145.0,33,50.0,,,/  /,0.0,0.0,179,39.0,42.9,39.0,42.9,19.5,21.45,39.0,42.9,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45103.0,45103.0,/  /,0.0,,59212.0,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10174.0
10190,,OPT,,ORO000398,192272,Le Specs,Adoration,53-14,2351510,,ORO,,2,LS,,,140.0,40,54.0,,,/  /,0.0,0.0,219,76.82,84.5,72.99,80.29,72.99,80.29,72.99,80.29,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45140.0,45545.0,/  /,0.0,,,4.98,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10190.0
10192,,OPT,,ORO000400,192274,Le Specs,AUDACIOUS,52-16,2351502,,ORO,,1,LS,,,140.0,40,52.0,,,/  /,0.0,0.0,219,76.82,84.5,72.99,80.29,72.99,80.29,72.99,80.29,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45140.0,45140.0,/  /,0.0,,1500471.0,4.98,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10192.0
10194,,OPT,,ORO000402,192276,OROTON,VALERIE,52-15,2230805,F,ORO,,1,LS,,,140.0,40,51.0,,,/  /,0.0,0.0,320,140.0,154.0,126.0,138.6,126.0,138.6,126.0,138.6,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45140.0,45140.0,/  /,0.0,,1500471.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10194.0
10195,,OPT,,ORO000403,192277,OROTON,EMMA,51-17,1900841,F,ORO,,1,LS,,,140.0,34,51.0,,,/  /,0.0,0.0,340,130.0,143.0,117.0,128.7,117.0,128.7,117.0,128.7,0.0,0.0,0.0,0.0,0.0,/  /,45357,45140.0,45385.0,/  /,0.0,,1581665.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45357.67693,,/  /       :  :,,,,,,F,F,,,,10195.0
10198,,OPT,,ORO000406,192280,OROTON,MELAQUE V3,54-15,1702855,F,ORO,,1,LS,,,140.0,36,56.0,,,/  /,0.0,0.0,300,130.0,143.0,117.0,128.7,117.0,128.7,117.0,128.7,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45140.0,45140.0,/  /,0.0,,1500471.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10198.0
10203,,OPT,,ESS000137,192475,Apollo,9984,50-15,C3,F,ESS,,2,BS,,,130.0,32,50.0,,,/  /,0.0,0.0,80,17.1,18.81,17.1,18.81,17.1,18.81,17.1,18.81,0.0,0.0,0.0,0.0,0.0,45476,45476,45146.0,45146.0,/  /,0.0,,,0.0,10,PO,DS,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45476.5658,,/  /       :  :,,,,,,F,F,,,,10203.0
10204,,OPT,,OPQ001270,192840,AURA,616,51-17,A,F,OPQ,,1,MM,,,140.0,33,54.0,,,/  /,0.0,0.0,200,75.0,82.5,67.5,74.25,67.5,74.25,67.5,74.25,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45159.0,45159.0,/  /,0.0,,466923.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10204.0
10206,,OPT,,OPT000001,192842,AURA,635,46-21,C,F,OPT,,1,MM,,,140.0,44,48.0,,,/  /,0.0,0.0,220,75.0,82.5,67.5,74.25,67.5,74.25,67.5,74.25,0.0,0.0,0.0,0.0,0.0,/  /,45439,45159.0,45644.0,/  /,0.0,,,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45439.57428,,/  /       :  :,,,,,,F,F,,,,10206.0
10208,,OPT,,RIM000238,193258,SENSES,ROSEHILL,51-19,C4,F,RIM,,1,LM,,,145.0,27,53.0,,,/  /,0.0,0.0,169,35.0,38.5,35.0,38.5,35.0,38.5,35.0,38.5,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45173.0,45173.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10208.0
10209,,OPT,,RIM000239,193264,EVATIK,E-9193,59-16,M103,F,RIM,,1,MM,,,150.0,39,62.0,,,/  /,0.0,0.0,280,139.0,152.9,97.3,107.03,97.3,107.03,97.3,107.03,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45173.0,45173.0,/  /,0.0,,,30.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10209.0
10210,,OPT,,RIM000240,193265,EVATIK,9182,49-20,S211,F,RIM,,1,MS,,,145.0,42,50.0,,,/  /,0.0,0.0,280,139.0,152.9,97.3,107.03,97.3,107.03,97.3,107.03,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45173.0,45173.0,/  /,0.0,,,30.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10210.0
10211,,OPT,,RIM000241,193266,EVATIK,9182,49-20,S182,F,RIM,,1,MS,,,145.0,42,50.0,,,/  /,0.0,0.0,280,139.0,152.9,97.3,107.03,97.3,107.03,97.3,107.03,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45173.0,45173.0,/  /,0.0,,,30.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10211.0
10212,,OPT,,RIM000242,193267,EVATIK,9182,49-20,S200,F,RIM,,1,MS,,,145.0,40,52.0,,,/  /,0.0,0.0,280,139.0,152.9,97.3,107.03,97.3,107.03,97.3,107.03,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45173.0,45173.0,/  /,0.0,,,30.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10212.0
10214,,OPT,,RIM000244,193269,EVATIK,9227,59-19,S206,F,RIM,,1,MS,,,155.0,39,63.0,,,/  /,0.0,0.0,280,139.0,152.9,97.3,107.03,97.3,107.03,97.3,107.03,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45173.0,45173.0,/  /,0.0,,,30.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10214.0
10215,,OPT,,RIM000245,193270,EVATIK,9225,57-19,M200,F,RIM,,1,MM,,,150.0,38,58.0,,,/  /,0.0,0.0,280,139.0,152.9,97.3,107.03,97.3,107.03,97.3,107.03,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45173.0,45173.0,/  /,0.0,,,30.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10215.0
10216,,OPT,,RIM000246,193271,EVATIK,9194,56-15,M100,F,RIM,,1,MM,,,145.0,,,,,/  /,0.0,0.0,280,139.0,152.9,97.3,107.03,97.3,107.03,97.3,107.03,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45173.0,45173.0,/  /,0.0,,,30.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10216.0
10217,,OPT,,RIM000247,193272,EVATIK,9218,58-18,M100,F,RIM,,1,MN,,,155.0,37,61.0,,,/  /,0.0,0.0,300,130.0,143.0,130.0,143.0,130.0,143.0,130.0,143.0,0.0,0.0,0.0,0.0,0.0,/  /,45257,45173.0,45386.0,/  /,0.0,,,0.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45257.70406,,/  /       :  :,,,,,,F,F,,,,10217.0
10218,,OPT,,OPQ001272,193392,Aura,912,55-18,C3,F,OPQ,,2,MM,,,145.0,37,58.0,,,/  /,0.0,0.0,240,95.0,104.5,85.5,94.05,85.5,94.05,85.5,94.05,0.0,0.0,0.0,0.0,0.0,45246,45296,45176.0,45547.0,/  /,0.0,,,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,45296.46684,,/  /       :  :,,,,,,F,F,,,,10218.0
10219,,OPT,,MOD000375,193394,AVANTI,ZOE,51-14,C1,F,MOD,,1,GM,,,135.0,34,52.0,,,/  /,0.0,0.0,210,65.0,71.5,58.5,64.35,58.5,64.35,58.5,64.35,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45176.0,45176.0,/  /,0.0,,77340.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10219.0
10221,,OPT,,MOD000377,193396,AVANTI,BELLE,49-15,C4,F,MOD,,1,GM,,,130.0,33,48.0,,,/  /,0.0,0.0,210,65.0,71.5,58.5,64.35,58.5,64.35,58.5,64.35,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45176.0,45176.0,/  /,0.0,,77340.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10221.0
10222,,OPT,,MOD000378,193397,AVANTI,CHELSEA,51-16,C5,F,MOD,,1,GM,,,140.0,35,51.0,,,/  /,0.0,0.0,210,65.0,71.5,58.5,64.35,58.5,64.35,58.5,64.35,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45176.0,45176.0,/  /,0.0,,77340.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10222.0
10223,,OPT,,MOD000379,193398,AVANTI,BELLE,49-15,C1,F,MOD,,1,GM,,,130.0,33,48.0,,,/  /,0.0,0.0,210,65.0,71.5,58.5,64.35,58.5,64.35,58.5,64.35,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45176.0,45176.0,/  /,0.0,,77340.0,10.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10223.0
10225,,OPT,,MOD000381,193400,AVANTI,COURTNEY,52-16,C8,F,MOD,,1,LS,,,145.0,40,53.0,,,/  /,0.0,0.0,210,64.95,71.45,51.96,57.16,51.96,57.16,51.96,57.16,0.0,0.0,0.0,0.0,0.0,/  /,/  /,45176.0,45176.0,/  /,0.0,,77340.0,20.0,10,PO,,0.0,0.0,/  /,/  /,/  /,F,F,0.0,0.0,0.0,0.0,0.0,,,,F,/  /,,/  /       :  :,,/  /       :  :,,,,,,F,F,,,,10225.0
